district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
板橋區,房地(土地+建物)+車位,新北市板橋區國光路６７巷１３號四樓,32.93,住,,,1110416,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840323,176.14,3,2,2,有,有,25000000,141933,坡道平面,0,0,,RPXRMLPLNHHGFAF98DA,113.05,0,12.96,有
板橋區,房地(土地+建物),新北市板橋區雨農路２７巷６號十七樓之一,1.88,,,,1110430,土地1建物1車位0,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851116,26.98,1,1,1,有,有,5070000,187917,,0,0,,RPXPMLPLNHHGFAF78DA,17.61,0,4.54,有
板橋區,房地(土地+建物)+車位,新北市板橋區中正路４５３號十二樓,14.59,住,,,1110408,土地1建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101110,122.89,2,2,1,有,有,13100000,131092,坡道平面,33.64,1400000,,RPPSMLPLNHHGFAF28DA,49.36,3.1,5.93,有
板橋區,房地(土地+建物)+車位,新北市板橋區漢生西路１７３號九樓,12.54,住,,,1110408,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090727,154.65,3,2,2,有,有,23820000,184544,坡道平面,38.58,2400000,,RPQOMLRLNHHGFAF18DA,66.73,0,8.75,有
板橋區,房地(土地+建物),新北市板橋區國光路２３３號六樓,12.54,住,,,1110415,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080218,70.22,2,1,1,有,無,13380000,190544,,0,0,,RPROMLKMNHHGFAF67DA,32.57,3.81,3.59,有
板橋區,房地(土地+建物),新北市板橋區忠孝路１９６巷１０之１號十三樓,10.78,住,,,1110406,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100324,80.41,2,2,1,有,無,15720000,195498,,0,0,本案尚未成立管理委員會。含裝潢費；預售屋、或土地及建物分件登記案件；,RPXNMLNLNHHGFAF38DA,46.16,3.93,3.06,有
板橋區,房地(土地+建物),新北市板橋區民族路３７之５號五樓,28,住,,,1110410,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720523,95.9,8,8,8,有,無,15000000,156413,,0,0,頂樓加蓋二層、陽台外推依使用現況點交陽台外推；頂樓加蓋；,RPROMLOLNHHGFAF97DA,82.82,0,13.08,無
板橋區,房地(土地+建物),新北市板橋區滿平街２巷１１號,27.71,住,,,1110424,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,,86.92,3,1,2,有,無,12000000,138058,,0,0,空地增建平台外推,RPSOMLOLNHHGFAF08DA,76.64,10.28,0,無
板橋區,車位,新北市板橋區華東街２７２號等,1.21,住,,,1110429,土地2建物1車位1,,,其他,,,,22.87,0,0,0,有,有,2350000,,坡道平面,22.87,2350000,僅車位交易；預售屋、或土地及建物分件登記案件；,RPVQMLNLNHHGFAF48DA,0,0,0,有
板橋區,房地(土地+建物)+車位,新北市板橋區中正路４５９號四樓,20.86,住,,,1110413,土地1建物1車位1,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1101110,162.14,3,2,2,有,有,20000000,123350,坡道平面,33.64,0,,RPSOMLKMNHHGFAF77DA,75.93,3.65,4.56,有
板橋區,房地(土地+建物)+車位,新北市板橋區實踐路９３巷８５號六樓,23.83,住,,,1110418,土地2建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,951011,140.81,3,2,2,有,有,18500000,131383,坡道平面,32.58,0,,RPXOMLKMNHHGFAF28DA,73.86,1.87,10.9,有
板橋區,房地(土地+建物)+車位,新北市板橋區長江路一段２１４號三樓,18.92,住,,,1110413,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870815,125.1,3,2,2,有,有,17200000,137490,坡道機械,0,0,,RPXPMLKMNHHGFAF38DA,74.05,0,10.18,有
板橋區,房地(土地+建物),新北市板橋區大仁街５３巷２弄２號四樓,28.9,住,,,1110416,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721005,91.29,3,2,1,有,無,10600000,116113,,0,0,有施作鐵窗其他增建；,RPQQMLKMNHHGFAF77DA,77.62,0,13.67,無
板橋區,房地(土地+建物),新北市板橋區長安街１３８巷１弄３３６號三樓,23,住,,,1110428,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650921,59.17,2,1,1,有,無,7450000,125908,,0,0,增建部分：前陽台、後陽台其他增建；,RPXOMLQLNHHGFAF78DA,53.77,0,5.4,無
板橋區,房地(土地+建物),新北市板橋區國光路７９號,28.85,住,,,1110411,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,840323,157.41,1,1,1,有,有,39000000,247745,,0,0,其他增建；,RPSSMLRLMHHGFAF68DA,100.2,12.83,0,有
板橋區,房地(土地+建物),新北市板橋區重慶路２７６之８號五樓,18.21,住,,,1110413,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,761224,78.01,2,0,2,有,無,9870000,126522,,0,0,陽台外推；頂樓加蓋；其他增建；,RPVRMLQKNHHGFAF78DA,60.51,0,8.07,無
板橋區,房地(土地+建物),新北市板橋區重慶路２７６之１０號五樓,22.8,住,,,1110413,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,761224,99.09,0,2,0,有,無,12530000,126451,,0,0,頂樓加蓋；其他增建；,RPSOMLSKNHHGFAF38DA,89.66,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１９６號四樓,5.51,商,,,1110423,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1071227,90.36,2,1,1,有,有,13000000,165713,坡道平面,23.98,2000000,,RPPPMLRLNHHGFAF28EA,37.09,0,7.05,有
板橋區,房地(土地+建物),新北市板橋區民生路三段６號十五樓之３,3.82,住,,,1110424,土地1建物1車位0,十五層,三十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,890818,84.39,2,2,1,有,有,17880000,211873,,0,0,陽台外推；,RPRSMLKMNHHGFAF18EA,56.92,0.72,8.86,有
板橋區,房地(土地+建物),新北市板橋區德興街３７巷６號,25.2,商,,,1110414,土地2建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,,62.97,2,1,1,有,無,11000000,174686,,0,0,本件土地增值稅881989元由買方負擔。,RPRPMLLMNHHGFAF97EA,62.97,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區文化路一段３６６號二十一樓之３,6.96,住,,,1110430,土地1建物1車位1,二十一層,四十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,990715,152.05,3,2,2,有,有,31000000,233937,坡道平面,28.94,2200000,陽台外推；,RPTPMLLMNHHGFAF18EA,72.4,0,14.19,有
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街１７９號十二樓,14.58,住,,,1110424,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100127,122.77,2,2,1,有,有,16250000,165544,坡道平面,36.69,2000000,,RPPSMLKMNHHGFAF97EA,47.96,1.53,7.34,有
板橋區,房地(土地+建物),新北市板橋區南雅西路一段５３巷７號四樓,30.13,住,,,1110424,土地3建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,101.76,3,2,2,有,無,12980000,127555,,0,0,陽台外推；其他增建；,RPRNMLQJNHHGFAF87DA,101.76,0,0,無
板橋區,房地(土地+建物),新北市板橋區永豐街４９巷８號,103,住,,,1110410,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,163.54,5,2,2,有,無,29080000,177816,,0,0,頂樓加蓋；其他增建；,RPPOMLRLMHHGFAF97DA,163.54,0,0,無
板橋區,房地(土地+建物),新北市板橋區中山路一段２號八樓之七,11.89,商,,,1110410,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,741111,127.09,0,0,1,有,有,16100000,126682,,0,0,依使用現況增建位置面積點交。陽台外推；,RPWQMLQLNHHGFAF88DA,102.55,0,2.73,有
板橋區,房地(土地+建物)+車位,新北市板橋區中正路４５７號十八樓,12.5,住,,,1110424,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101110,109.58,2,2,1,有,有,14850000,169190,坡道平面,33.63,2000000,,RPXQMLQLNHHGFAF98DA,43.29,1.36,5.05,有
板橋區,房地(土地+建物),新北市板橋區大勇街８７號二樓,29.4,住,,,1110426,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720719,90.29,3,2,2,有,無,10500000,116292,,0,0,陽台外推；,RPORMLQLNHHGFAF18DA,76.62,0,13.67,無
板橋區,房地(土地+建物),新北市板橋區民權路２０２巷１３弄２號一樓,31.5,住,,,1110427,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630722,86.69,5,0,5,有,無,18000000,207636,,0,0,陽台外推；,RPROMLLMNHHGFAF77DA,71.08,0,15.61,無
板橋區,房地(土地+建物)+車位,新北市板橋區民生路二段１８０號十一樓,11.27,住,,,1110417,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860428,138.84,3,2,2,有,有,23880000,187659,坡道平面,24.91,2500000,,RPROMLLJOHHGFAF57DA,70.97,1.76,9.18,有
板橋區,房地(土地+建物),新北市板橋區光復街１８７號四樓,18.93,住,,,1110420,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,911205,113.73,3,2,2,有,有,17700000,155632,,0,0,,RPWOMLNLNHHGFAF38DA,73.16,0,11.51,有
板橋區,房地(土地+建物),新北市板橋區大觀路一段１９號,37.51,,,,1110430,土地2建物1車位0,全,一層,透天厝,住家用,磚造,,33.61,0,0,0,無,無,9000000,267777,,0,0,頂樓加蓋；其他增建；,RPQSMLPLNHHGFAF38DA,33.61,0,0,無
板橋區,房地(土地+建物),新北市板橋區重慶路２７８巷８號二樓,36,住,,,1110411,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,98.41,3,2,2,有,無,13800000,140230,,0,0,頂樓加蓋；其他增建；,RPWSMLKKNHHGFAF38DA,98.41,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區民生路一段１１號二十三樓,13.59,住,,,1110424,土地1建物1車位1,二十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831202,214.8,4,2,2,有,有,27000000,125698,坡道平面,0,0,陽台外推；,RPORMLNKNHHGFAF77DA,160.99,0,25.73,有
板橋區,房地(土地+建物),新北市板橋區民權路２０２巷８弄９號三樓,44.33,住,,,1110430,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,591024,66.6,2,1,1,有,無,11000000,165165,,0,0,陽台外推；頂樓加蓋；,RPSNMLLJOHHGFAF67EA,66.6,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７２號十一樓,8.81,商,,,1110417,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071227,134.51,2,2,2,有,有,22600000,181851,坡道平面,23.98,2500000,,RPTNMLLJOHHGFAF77EA,59.62,7.96,7.03,有
板橋區,房地(土地+建物),新北市板橋區大觀路三段５０巷７１號四樓,21.5,住,,,1110427,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.67,3,2,2,有,無,8500000,92724,,0,0,陽台外推；其他增建；,RPUNMLLJOHHGFAF87EA,86.07,0,5.6,無
板橋區,房地(土地+建物),新北市板橋區大觀路二段３７巷９２號三樓,23.72,都市：其他:住宅區(再),,,1110429,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640108,75.46,3,1,1,有,無,8280000,109727,,0,0,陽台外推；其他增建；,RPORMLLJOHHGFAF67EA,67.54,0,7.92,無
板橋區,房地(土地+建物),新北市板橋區民生路三段２５０號四樓之一,6.98,住,,,1110423,土地2建物1車位0,四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850120,108.52,3,2,2,有,有,14600000,134537,,0,0,陽台外推；,RPSRMLQJNHHGFAF38DA,88.38,0,7.72,有
板橋區,土地,國光段1503-22地號,265,住,,,1110414,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,76956000,290400,,0,0,含土地增值稅或其他稅費；,RPXOMLRLNHHGFAF88DA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區龍興街９９巷４３號二樓,21.04,住,,,1110423,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700128,84,3,2,3,有,無,9360000,111429,,0,0,依現有格局現況點交陽台外推；,RPPPMLOLNHHGFAF87DA,71,0,13,無
板橋區,房地(土地+建物),新北市板橋區龍泉街５４巷７弄７號四樓,26.89,住,,,1110417,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,761113,103.82,3,2,2,有,無,9800000,94394,,0,0,陽台外推；,RPPOMLMJOHHGFAF47DA,81.83,0,10.66,無
板橋區,房地(土地+建物),新北市板橋區文化路二段１８２巷１弄１９號二樓,20.8,商,,,1110414,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680811,83.25,4,1,1,有,無,9520000,114354,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMJOHHGFAF37DA,73.65,0,9.6,無
板橋區,房地(土地+建物),新北市板橋區英士路６８巷５號,27.68,住,,,1110425,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,751110,103.62,0,0,0,無,無,16300000,157306,,0,0,平台其他增建；,RPVRMLQJOHHGFAF78DA,86.15,9.6,0,無
板橋區,房地(土地+建物),新北市板橋區南雅東路１之５號五樓,3.88,住,,,1110426,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960809,42.33,1,1,1,有,有,7100000,167730,,0,0,,RPVOMLLJOHHGFAF97DA,29.78,0.92,0,有
板橋區,房地(土地+建物),新北市板橋區四維路１５１號四樓,32,住,,,1110402,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620525,90.21,3,2,1,有,無,14380000,159406,,0,0,陽台外推；頂樓加蓋；其他增建；,RPVRMLPLNHHGFAF78DA,90.21,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區大漢街２５號十四樓,8.9,住,,,1110424,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080909,87.5,2,2,1,有,有,12500000,185414,坡道平面,30.87,2000000,,RPVOMLQKNHHGFAF48DA,32.82,2.43,2.98,有
板橋區,房地(土地+建物),新北市板橋區金門街２５３巷２弄１０號二樓,24.92,住,,,1110410,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,771124,96.22,3,2,1,有,無,3220000,33465,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLQJOHHGFAF18EA,76.87,0,9.68,無
板橋區,房地(土地+建物)+車位,新北市板橋區篤行路三段７９之１號四樓,25.2,住,,,1110424,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890608,130.74,3,2,2,有,有,14000000,116792,坡道機械,22,1300000,其他增建；,RPTPMLQJOHHGFAF48EA,79.84,0,11.31,有
板橋區,房地(土地+建物),新北市板橋區金華街１０巷４８弄６６號四樓,19.4,住,,,1110428,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690723,83.6,3,2,1,有,無,12000000,143541,,0,0,陽台外推；其他增建；,RPPQMLRLNHHGFAF28DA,67.32,0,16.28,無
板橋區,房地(土地+建物),新北市板橋區中山路二段４１６巷３６之６號五樓,16.48,住,,,1110416,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,861218,78.43,2,2,1,有,無,11450000,145990,,0,0,陽台外推；,RPSOMLLJOHHGFAF67DA,47,0,6.18,有
板橋區,房地(土地+建物),新北市板橋區中山路一段１６０之２５號九樓,10.92,都市：其他:第一種特定專用區(都市更新地區),,,1110423,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980427,72.76,0,0,1,有,有,15500000,213029,,0,0,,RPQQMLTKNHHGFAF48DA,31.86,2.95,12.18,有
板橋區,房地(土地+建物),新北市板橋區文化路二段１８２巷３弄７號五樓,6.31,商,,,1110430,土地1建物1車位0,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841005,80.29,1,1,1,有,有,17300000,215469,,0,0,,RPXNMLRJOHHGFAF68DA,64.76,0,8.22,有
板橋區,車位,新北市板橋區中山路一段１６０之７號等共同使用,0.18,都市：其他:第一種特定專用區(都市更新地區),,,1110423,土地1建物1車位1,,,其他,,,,45.85,0,0,0,有,有,2400000,,坡道平面,45.85,2400000,僅車位交易；,RPPQMLMJOHHGFAF67DA,0,0,0,有
板橋區,房地(土地+建物)+車位,新北市板橋區金門街３０９號之８七樓,32.49,住,,,1110408,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831123,198.82,4,2,2,有,有,12000000,60356,坡道平面,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPURMLQJOHHGFAF68DA,120.82,2.46,10.41,有
板橋區,房地(土地+建物),新北市板橋區民生路三段３１９號十五樓之２,4.87,都市：其他:住宅區,,,1110426,土地2建物1車位0,十五層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,950914,145.55,4,0,3,有,有,18880000,129715,,0,0,陽台外推；,RPXOMLRJOHHGFAF78DA,95.1,0,14.37,有
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段３１９號十五樓之３,5.37,都市：其他:住宅區,,,1110426,土地2建物1車位1,十五層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,950914,180.45,1,2,1,有,有,21000000,127104,坡道平面,34.91,2500000,陽台外推；,SPXOMLRJOHHGFAF88DA,95.1,0,14.37,有
板橋區,房地(土地+建物),新北市板橋區篤行路二段１６１巷２８號十三樓,17.37,住,,,1110418,土地2建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811022,120.97,3,2,2,有,有,12150000,100438,,0,0,,RPQPMLSJOHHGFAF28DA,89.53,0.51,9.5,有
板橋區,房地(土地+建物),新北市板橋區漢生東路４３巷２４號,58,住,,,1110401,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,,66,4,2,2,有,無,25000000,378788,,0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；,RPUPMLTJOHHGFAF78DA,66,0,0,無
板橋區,房地(土地+建物),新北市板橋區翠華街１２巷２號,24,住,,,1110429,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,70.68,4,2,1,有,無,11000000,155631,,0,0,其他增建；,RPQPMLQKNHHGFAF08DA,70.68,0,0,無
板橋區,房地(土地+建物),新北市板橋區民生路三段３１９號四樓之３,4.87,都市：其他:住宅區,,,1110416,土地2建物1車位0,四層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,950914,145.55,3,2,2,有,有,18980000,130402,,0,0,陽台外推；,RPSOMLMKNHHGFAF77DA,95.1,0,14.37,有
板橋區,房地(土地+建物),新北市板橋區四川路二段１４０巷１６弄４號五樓,31.4,住,,,1110426,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,88.78,3,2,2,有,無,6900000,77720,,0,0,,RPTQMLSJOHHGFAF78EA,88.78,0,0,無
板橋區,車位,新北市板橋區光環路二段５０號,0.05,住,,,1110302,土地1建物1車位1,一層,二十層,其他,一般事務所,鋼骨鋼筋混凝土造,1071213,27.27,0,0,0,有,有,1900000,,坡道平面,27.27,1900000,僅車位交易；,RPXQMLNJLHHGFAF28DA,0,0,0,有
板橋區,房地(土地+建物),新北市板橋區田單街１６號,8.56,住,,,1110301,土地4建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,26.43,1,1,1,有,無,2000000,75672,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPQMLSJLHHGFAF97DA,26.43,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區長江路二段１６５號,9.45,住,,,1110307,土地1建物1車位2,一層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,990115,84.67,0,0,0,無,有,14300000,168891,坡道平面,25.32,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLPKLHHGFAF67DA,46.78,0,0,有
板橋區,土地,江子翠段第三崁小段12-1地號,6,住,,,1110315,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1291878,215313,,0,0,地清或未辦繼承標售；,RPVPMLKKLHHGFAF87EA,0,0,0,無
板橋區,車位,新北市板橋區長安街２６１巷１１至４７號單號地下室底一、二層,0.63,住,,,1110308,土地1建物1車位1,地下一層，地下二層,十六層,其他,見使用執照,鋼筋混凝土造,830606,39.17,0,0,0,有,有,2300000,,坡道平面,39.16,2300000,僅車位交易；,RPPNMLQKLHHGFAF67EA,0,0,0,有
